user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name
U008481,2024-06-05,41,Male,Tier 1,Android,Referral,Vanya Chauhan
U008482,2024-04-17,31,Female,Tier 2,iOS,Referral,Vyanjana Malhotra
U008483,2024-05-20,52,Other,Tier 2,Android,Organic,Chaitanya Bhat
U008484,2024-02-25,54,Other,Tier 1,Android,Organic,Maanav Sanghvi
U008485,2024-03-31,28,Female,Tier 3,Android,Social Media,Aarini Nadig
U008486,2024-04-21,29,Other,Tier 3,Android,Paid Ad,Shravya Andra
U008487,2024-04-20,30,Other,Tier 2,Android,Organic,Nimrat Bahri
U008488,2024-02-20,23,Male,Tier 1,Android,Paid Ad,Nandini Tella
U008489,2024-03-15,37,Female,Tier 3,Android,Paid Ad,Onveer Kamdar
U008490,2024-05-24,23,Male,Tier 1,iOS,Organic,Rachit Ranganathan
U008491,2024-01-26,23,Male,Tier 1,iOS,Paid Ad,Balhaar Yohannan
U008492,2024-02-24,52,Other,Tier 3,Android,Organic,Samuel Prashad
U008493,2024-02-23,28,Male,Tier 2,Android,Organic,Nathan Anne
U008494,2024-02-18,21,Other,Tier 1,iOS,Social Media,Vincent Das
U008495,2024-02-27,21,Female,Tier 1,Android,Referral,Mitesh Wason
U008496,2024-04-20,52,Female,Tier 1,Android,Paid Ad,Vansha Nadig
U008497,2024-01-08,31,Other,Tier 2,Android,Social Media,Girik Dass
U008498,2024-02-23,21,Female,Tier 3,Android,Paid Ad,Ekaraj Vasa
U008499,2024-02-22,37,Other,Tier 3,Android,Referral,Jai Sandhu
U008500,2024-02-18,39,Other,Tier 1,iOS,Referral,Yahvi Shenoy
U008501,2024-06-06,32,Other,Tier 2,iOS,Referral,Aadi Iyengar
U008502,2024-01-03,27,Male,Tier 3,iOS,Organic,Ikshita Loke
U008503,2024-02-29,37,Other,Tier 1,Android,Paid Ad,Lipika Pradhan
U008504,2024-05-08,47,Female,Tier 1,iOS,Paid Ad,Thomas Barad
U008505,2024-06-11,44,Female,Tier 3,iOS,Referral,Ekta Varghese
U008506,2024-06-13,43,Male,Tier 1,Android,Organic,Praneel Din
U008507,2024-03-27,38,Female,Tier 1,Android,Referral,Mitali Raja
U008508,2024-01-04,36,Female,Tier 3,Android,Paid Ad,Gunbir Upadhyay
U008509,2024-01-02,26,Female,Tier 1,Android,Paid Ad,Banjeet Sheth
U008510,2024-01-08,20,Female,Tier 2,Android,Organic,Yashodhara Badal
U008511,2024-04-03,36,Other,Tier 2,iOS,Paid Ad,Jagvi Soman
U008512,2024-06-12,53,Other,Tier 3,Android,Paid Ad,Chameli Vasa
U008513,2024-02-12,18,Female,Tier 2,Android,Social Media,Siya Prabhu
U008514,2024-01-12,33,Other,Tier 3,iOS,Social Media,Max Sastry
U008515,2024-01-16,27,Female,Tier 1,iOS,Referral,Tripti Lall
U008516,2024-06-23,24,Other,Tier 3,Android,Organic,Sudiksha Dhaliwal
U008517,2024-04-17,31,Female,Tier 3,Android,Referral,Teerth Gulati
U008518,2024-01-13,18,Female,Tier 2,iOS,Paid Ad,Benjamin Tailor
U008519,2024-02-04,27,Female,Tier 2,iOS,Organic,Anjali Natarajan
U008520,2024-05-28,29,Female,Tier 1,Android,Paid Ad,Naksh Oommen
U008521,2024-02-20,50,Female,Tier 2,Android,Referral,Bhavya Dubey
U008522,2024-01-25,27,Male,Tier 2,iOS,Paid Ad,Advika Nadkarni
U008523,2024-05-02,23,Male,Tier 2,Android,Organic,Om Kara
U008524,2024-01-29,53,Other,Tier 2,iOS,Organic,Kashvi Hayre
U008525,2024-05-07,50,Male,Tier 3,iOS,Paid Ad,Pahal Ramachandran
U008526,2024-02-15,30,Male,Tier 2,iOS,Referral,Anvi Palan
U008527,2024-05-07,20,Male,Tier 3,iOS,Paid Ad,Ekaja Barad
U008528,2024-02-05,23,Other,Tier 3,Android,Referral,Ikbal Sekhon
U008529,2024-04-08,41,Female,Tier 1,Android,Paid Ad,Rachit Purohit
U008530,2024-04-22,51,Female,Tier 1,Android,Referral,Lajita Munshi
U008531,2024-01-09,22,Other,Tier 2,Android,Paid Ad,Vyanjana Pant
U008532,2024-05-19,33,Male,Tier 2,iOS,Organic,Vansha Kunda
U008533,2024-01-12,28,Other,Tier 2,Android,Paid Ad,Janani Sharma
U008534,2024-02-20,20,Female,Tier 3,Android,Paid Ad,Yug Yohannan
U008535,2024-01-04,30,Other,Tier 1,Android,Organic,Barkha Din
U008536,2024-06-13,23,Female,Tier 1,Android,Paid Ad,Isaac Rajagopalan
U008537,2024-04-14,34,Other,Tier 1,iOS,Referral,Ekbal Bhat
U008538,2024-01-09,52,Other,Tier 1,Android,Organic,Mohini Shukla
U008539,2024-02-15,42,Female,Tier 1,Android,Paid Ad,Eta Datta
U008540,2024-01-22,33,Male,Tier 2,Android,Paid Ad,Dhriti Cherian
U008541,2024-04-08,48,Female,Tier 3,Android,Paid Ad,Falan Mani
U008542,2024-01-22,21,Other,Tier 1,Android,Paid Ad,Idika Prabhu
U008543,2024-01-16,38,Male,Tier 2,Android,Paid Ad,Upadhriti Dash
U008544,2024-02-09,22,Female,Tier 3,Android,Paid Ad,Xalak Sha
U008545,2024-04-20,36,Female,Tier 1,Android,Paid Ad,Balendra Dhar
U008546,2024-06-10,19,Other,Tier 2,iOS,Paid Ad,Kashish Sharma
U008547,2024-03-21,30,Male,Tier 3,Android,Social Media,Leena Jayaraman
U008548,2024-05-04,22,Female,Tier 2,Android,Referral,Girish Hayre
U008549,2024-06-19,20,Female,Tier 1,Android,Social Media,Aayush Jhaveri
U008550,2024-01-28,29,Male,Tier 3,Android,Organic,Nandini Raj
U008551,2024-03-04,26,Other,Tier 2,iOS,Paid Ad,Elijah Chowdhury
U008552,2024-06-02,48,Female,Tier 1,Android,Referral,Onveer Jhaveri
U008553,2024-03-06,26,Female,Tier 1,Android,Organic,Aahana Iyengar
U008554,2024-06-23,46,Other,Tier 3,iOS,Referral,Jeremiah Sahota
U008555,2024-03-13,25,Female,Tier 1,iOS,Paid Ad,Bimala Jaggi
U008556,2024-02-27,35,Other,Tier 3,Android,Organic,Urishilla Wable
U008557,2024-01-07,41,Male,Tier 2,iOS,Paid Ad,Rajata Desai
U008558,2024-03-12,24,Male,Tier 1,iOS,Paid Ad,Kritika Wagle
U008559,2024-02-26,29,Male,Tier 2,Android,Organic,Saumya Bhavsar
U008560,2024-06-26,28,Other,Tier 1,Android,Paid Ad,Gautami Trivedi
U008561,2024-01-05,23,Male,Tier 1,Android,Organic,Manya Sami
U008562,2024-04-28,55,Male,Tier 1,Android,Organic,Zinal Khalsa
U008563,2024-06-05,43,Female,Tier 3,Android,Referral,Faqid Reddy
U008564,2024-04-09,25,Other,Tier 1,Android,Paid Ad,Darika Subramanian
U008565,2024-05-31,28,Other,Tier 1,Android,Referral,Falan Mohanty
U008566,2024-04-08,25,Other,Tier 1,Android,Paid Ad,Michael Nadkarni
U008567,2024-05-18,19,Female,Tier 1,Android,Organic,Ekiya Tak
U008568,2024-02-11,44,Female,Tier 1,Android,Paid Ad,Ishwar Sengupta
U008569,2024-06-10,54,Other,Tier 2,Android,Organic,Zayyan Sehgal
U008570,2024-01-07,30,Other,Tier 1,Android,Paid Ad,Samesh Pau
U008571,2024-05-21,25,Male,Tier 1,iOS,Paid Ad,Ati Morar
U008572,2024-03-15,43,Other,Tier 1,Android,Organic,Dayamai Mistry
U008573,2024-01-16,26,Male,Tier 2,iOS,Paid Ad,Farhan Dhar
U008574,2024-02-13,41,Other,Tier 2,Android,Referral,Vasudha Dhawan
U008575,2024-04-07,31,Other,Tier 2,Android,Paid Ad,Yashoda Dayal
U008576,2024-05-02,43,Other,Tier 1,Android,Referral,Jagvi Kar
U008577,2024-05-22,42,Female,Tier 1,Android,Referral,Gaurangi Nanda
U008578,2024-04-14,20,Other,Tier 2,Android,Paid Ad,Libni Hari
U008579,2024-01-24,18,Other,Tier 2,Android,Paid Ad,Janaki Krish
U008580,2024-06-03,23,Male,Tier 1,Android,Paid Ad,Widisha Bains
U008581,2024-04-27,34,Female,Tier 1,Android,Referral,Chakradhar Varghese
U008582,2024-05-08,29,Other,Tier 1,iOS,Referral,Zaitra Gandhi
U008583,2024-04-11,54,Female,Tier 1,iOS,Organic,Vasatika Dugar
U008584,2024-03-02,29,Female,Tier 2,Android,Paid Ad,Ryan Narula
U008585,2024-02-07,23,Other,Tier 3,Android,Social Media,Ekiya Vaidya
U008586,2024-02-26,18,Male,Tier 2,Android,Paid Ad,Kritika Bahri
U008587,2024-03-04,38,Male,Tier 1,Android,Referral,Onkar Reddy
U008588,2024-06-04,31,Female,Tier 1,Android,Paid Ad,Aahana Pandey
U008589,2024-02-14,36,Female,Tier 1,Android,Paid Ad,Charvi Rattan
U008590,2024-03-02,38,Other,Tier 3,Android,Paid Ad,Yachana Modi
U008591,2024-01-23,21,Other,Tier 1,Android,Referral,Patrick Wali
U008592,2024-02-16,41,Female,Tier 2,Android,Organic,Ekani Pandya
U008593,2024-05-22,43,Female,Tier 3,Android,Paid Ad,Samaksh Korpal
U008594,2024-03-11,25,Male,Tier 1,Android,Paid Ad,Lekha Suresh
U008595,2024-03-09,22,Other,Tier 1,Android,Paid Ad,Yagnesh Gara
U008596,2024-04-08,35,Male,Tier 1,iOS,Organic,Parth Goel
U008597,2024-06-26,27,Female,Tier 1,Android,Organic,Jagat Venkatesh
U008598,2024-05-06,26,Female,Tier 3,Android,Referral,Lopa Gopal
U008599,2024-04-27,21,Male,Tier 2,Android,Referral,Frado Kalita
U008600,2024-03-28,53,Female,Tier 3,Android,Paid Ad,Gayathri Gulati
U008601,2024-02-14,18,Other,Tier 1,Android,Organic,Frederick Purohit
U008602,2024-06-09,26,Male,Tier 2,Android,Referral,Vedika Kulkarni
U008603,2024-06-28,22,Other,Tier 1,Android,Paid Ad,Vyanjana Baral
U008604,2024-02-17,22,Female,Tier 3,Android,Paid Ad,Lajita Basak
U008605,2024-05-10,29,Other,Tier 1,Android,Paid Ad,Bakhshi Gaba
U008606,2024-05-09,25,Male,Tier 3,Android,Referral,Gaurangi Narayan
U008607,2024-04-27,27,Female,Tier 2,Android,Referral,Keya Bhatia
U008608,2024-06-03,38,Female,Tier 1,Android,Social Media,Aishani Seshadri
U008609,2024-03-07,45,Female,Tier 2,Android,Referral,Faris Misra
U008610,2024-01-23,22,Male,Tier 2,Android,Referral,Radhika Joshi
U008611,2024-03-20,18,Female,Tier 2,Android,Referral,Raksha Misra
U008612,2024-04-08,35,Male,Tier 3,iOS,Paid Ad,Vivaan Sibal
U008613,2024-04-21,22,Female,Tier 2,iOS,Organic,Darika Choudhury
U008614,2024-05-02,32,Male,Tier 1,Android,Referral,Ikbal Modi
U008615,2024-06-23,35,Male,Tier 2,iOS,Organic,Ubika Ram
U008616,2024-06-19,21,Female,Tier 3,Android,Organic,Nandini Sarin
U008617,2024-01-04,38,Male,Tier 3,Android,Referral,Hitesh Sankaran
U008618,2024-01-24,26,Female,Tier 1,iOS,Paid Ad,Zayan Bhavsar
U008619,2024-02-21,25,Other,Tier 2,Android,Organic,Samarth Raman
U008620,2024-05-18,34,Female,Tier 1,Android,Referral,Yashodhara Khosla
U008621,2024-05-24,22,Male,Tier 1,iOS,Referral,Rajeshri Maharaj
U008622,2024-01-25,31,Male,Tier 1,Android,Paid Ad,Brinda Patla
U008623,2024-06-10,22,Female,Tier 2,Android,Paid Ad,Rachita Gopal
U008624,2024-01-05,21,Other,Tier 1,iOS,Social Media,Azaan Kota
U008625,2024-02-02,29,Male,Tier 3,Android,Organic,Ishaan Tara
U008626,2024-01-26,26,Other,Tier 1,Android,Paid Ad,Baghyawati Samra
U008627,2024-06-17,48,Other,Tier 3,iOS,Referral,Logan Dhar
U008628,2024-06-27,41,Female,Tier 1,Android,Paid Ad,Bimala Chad
U008629,2024-06-24,36,Female,Tier 1,iOS,Social Media,Karan Murty
U008630,2024-03-09,32,Male,Tier 2,iOS,Organic,Harini Chaudhari
U008631,2024-03-19,21,Other,Tier 3,iOS,Paid Ad,Warhi Parekh
U008632,2024-04-18,45,Male,Tier 1,Android,Paid Ad,Harish Kohli
U008633,2024-05-18,23,Female,Tier 1,iOS,Organic,Prisha Kakar
U008634,2024-01-24,23,Female,Tier 2,Android,Referral,Urmi Chand
U008635,2024-06-23,21,Female,Tier 2,Android,Referral,Yashawini Bawa
U008636,2024-04-24,33,Other,Tier 1,iOS,Organic,Sanya Shroff
U008637,2024-04-29,33,Male,Tier 3,Android,Referral,Mason Yadav
U008638,2024-05-20,18,Male,Tier 1,Android,Social Media,Oeshi Sarkar
U008639,2024-01-15,54,Other,Tier 1,Android,Organic,Isha Din
U008640,2024-06-27,27,Female,Tier 1,iOS,Referral,Arya Amble
U008641,2024-03-28,38,Female,Tier 2,iOS,Referral,Odika Deshpande
U008642,2024-05-02,30,Female,Tier 1,Android,Referral,Harinakshi Rai
U008643,2024-05-23,52,Female,Tier 2,iOS,Organic,Kalpit Jani
U008644,2024-02-26,41,Female,Tier 3,Android,Social Media,Xiti Divan
U008645,2024-05-15,33,Male,Tier 1,Android,Paid Ad,Krishna Uppal
U008646,2024-05-22,47,Male,Tier 1,Android,Referral,Aditya Andra
U008647,2024-05-20,21,Other,Tier 1,Android,Organic,Zilmil Tiwari
U008648,2024-06-26,24,Other,Tier 1,Android,Paid Ad,Ayush Sachar
U008649,2024-01-17,36,Male,Tier 2,Android,Social Media,Ubika Zachariah
U008650,2024-06-22,45,Male,Tier 3,Android,Referral,Frederick Bir
U008651,2024-04-25,39,Other,Tier 1,Android,Referral,Yashodhara Edwin
U008652,2024-03-12,22,Other,Tier 1,Android,Referral,Udyati Acharya
U008653,2024-05-06,49,Female,Tier 2,Android,Paid Ad,Advaith Choudhury
U008654,2024-03-14,36,Female,Tier 2,iOS,Paid Ad,Kabir Bakshi
U008655,2024-03-26,30,Male,Tier 2,iOS,Social Media,Ishaan Bhandari
U008656,2024-04-08,27,Other,Tier 2,Android,Referral,Krisha Murty
U008657,2024-04-24,31,Female,Tier 1,Android,Paid Ad,Manthan Varghese
U008658,2024-05-30,29,Male,Tier 1,Android,Referral,Upkaar Sawhney
U008659,2024-02-15,55,Female,Tier 3,Android,Referral,Amaira Kurian
U008660,2024-04-05,25,Female,Tier 2,Android,Referral,Chakrika Sunder
U008661,2024-01-10,53,Other,Tier 3,Android,Referral,Avi Chaudhary
U008662,2024-04-10,50,Other,Tier 1,iOS,Organic,Bina Raghavan
U008663,2024-04-22,44,Other,Tier 1,Android,Referral,Dalbir Khatri
U008664,2024-06-12,23,Female,Tier 1,Android,Referral,Hemang Mishra
U008665,2024-02-25,25,Female,Tier 3,iOS,Paid Ad,Advika Kulkarni
U008666,2024-03-15,34,Female,Tier 1,Android,Organic,Ishita Chad
U008667,2024-05-27,22,Male,Tier 1,Android,Referral,Yamini Munshi
U008668,2024-01-28,33,Male,Tier 3,Android,Organic,Caleb Samra
U008669,2024-06-07,32,Other,Tier 1,iOS,Paid Ad,Warda Jayaraman
U008670,2024-06-20,30,Other,Tier 1,Android,Paid Ad,Manya Shah
U008671,2024-02-10,18,Female,Tier 1,Android,Organic,Kashish Aggarwal
U008672,2024-04-10,40,Female,Tier 1,Android,Organic,Zinal Khare
U008673,2024-04-21,27,Other,Tier 1,Android,Paid Ad,Adya Aggarwal
U008674,2024-03-02,26,Male,Tier 3,iOS,Organic,Arjun Brar
U008675,2024-03-08,21,Female,Tier 2,iOS,Social Media,Fiyaz Amble
U008676,2024-02-02,18,Male,Tier 2,iOS,Referral,Ishwar Bassi
U008677,2024-02-25,19,Female,Tier 2,Android,Organic,Chanakya Hayre
U008678,2024-04-04,30,Female,Tier 1,iOS,Referral,Oviya Sarna
U008679,2024-02-13,43,Male,Tier 1,Android,Organic,Vasudha Ahluwalia
U008680,2024-02-26,30,Female,Tier 2,Android,Paid Ad,Shaurya Ramachandran
U008681,2024-04-27,31,Male,Tier 1,Android,Paid Ad,Nandini Sachar
U008682,2024-06-28,41,Male,Tier 2,Android,Paid Ad,Samarth Naik
U008683,2024-05-09,36,Female,Tier 1,iOS,Organic,Arjun Keer
U008684,2024-01-28,31,Male,Tier 3,Android,Paid Ad,Darsh Dani
U008685,2024-02-10,18,Other,Tier 1,Android,Paid Ad,Vamakshi Manne
U008686,2024-06-11,28,Other,Tier 3,Android,Paid Ad,Kamya Balan
U008687,2024-05-26,32,Male,Tier 2,Android,Paid Ad,Wakeeta Nadkarni
U008688,2024-01-06,47,Other,Tier 2,Android,Referral,Krisha Wali
U008689,2024-06-24,20,Male,Tier 3,Android,Referral,Rushil Soni
U008690,2024-06-21,40,Other,Tier 3,Android,Referral,Wazir Balasubramanian
U008691,2024-04-14,25,Male,Tier 2,Android,Organic,Ladli Char
U008692,2024-01-02,20,Female,Tier 1,Android,Paid Ad,Anika Banik
U008693,2024-06-10,27,Male,Tier 2,Android,Organic,Azad Gupta
U008694,2024-03-12,29,Male,Tier 1,Android,Social Media,Zashil Brahmbhatt
U008695,2024-02-24,26,Other,Tier 2,Android,Referral,Edhitha Minhas
U008696,2024-03-23,28,Other,Tier 3,Android,Organic,Adya Dasgupta
U008697,2024-03-27,31,Other,Tier 2,Android,Organic,Finn Oommen
U008698,2024-01-25,40,Female,Tier 1,Android,Paid Ad,Arya Subramanian
U008699,2024-02-27,36,Male,Tier 1,Android,Organic,Karan Talwar
U008700,2024-05-19,25,Other,Tier 2,iOS,Organic,Maanav Chatterjee
U008701,2024-06-27,23,Male,Tier 2,Android,Paid Ad,Bimala Khalsa
U008702,2024-03-27,55,Female,Tier 3,Android,Paid Ad,Jack Shetty
U008703,2024-04-05,47,Female,Tier 1,Android,Paid Ad,Udant Kota
U008704,2024-01-17,26,Male,Tier 3,iOS,Paid Ad,Warinder Vaidya
U008705,2024-02-24,42,Other,Tier 2,iOS,Organic,Vansha Chana
U008706,2024-05-09,24,Male,Tier 1,Android,Organic,Dalaja Vala
U008707,2024-03-09,22,Male,Tier 3,iOS,Paid Ad,Kashvi Baral
U008708,2024-05-24,46,Male,Tier 3,Android,Paid Ad,Vasana Badal
U008709,2024-05-21,45,Male,Tier 2,Android,Paid Ad,Jatin Halder
U008710,2024-03-04,30,Male,Tier 3,Android,Referral,Samar Kar
U008711,2024-04-08,39,Female,Tier 1,Android,Organic,Samar Barman
U008712,2024-02-23,29,Female,Tier 3,Android,Referral,Oliver Nigam
U008713,2024-05-02,25,Other,Tier 2,Android,Paid Ad,Dhruv Saran
U008714,2024-04-09,29,Other,Tier 2,Android,Paid Ad,Janaki Wali
U008715,2024-05-30,35,Male,Tier 2,Android,Paid Ad,Pranav Dasgupta
U008716,2024-05-17,50,Other,Tier 3,Android,Paid Ad,Nidra Suresh
U008717,2024-03-02,32,Male,Tier 1,Android,Organic,Leela Dhingra
U008718,2024-03-25,24,Male,Tier 2,Android,Organic,Ikbal Nori
U008719,2024-05-16,45,Other,Tier 3,iOS,Paid Ad,Darpan Dyal
U008720,2024-03-02,19,Male,Tier 1,Android,Organic,Aradhana Parekh
U008721,2024-06-12,44,Other,Tier 3,iOS,Referral,Benjamin Kunda
U008722,2024-05-08,33,Other,Tier 3,iOS,Paid Ad,Anjali Sabharwal
U008723,2024-01-07,22,Other,Tier 1,Android,Paid Ad,Siddharth Acharya
U008724,2024-05-01,47,Male,Tier 2,Android,Organic,Radha Upadhyay
U008725,2024-02-17,31,Male,Tier 2,Android,Paid Ad,Pranit Bajaj
U008726,2024-04-23,53,Female,Tier 2,Android,Social Media,Mohini Gill
U008727,2024-06-18,55,Male,Tier 1,iOS,Organic,Kai Chatterjee
U008728,2024-05-10,30,Male,Tier 1,Android,Paid Ad,Urvi Palla
U008729,2024-02-21,34,Female,Tier 2,Android,Organic,Damyanti Om
U008730,2024-01-30,43,Female,Tier 2,Android,Social Media,Luke Aggarwal
U008731,2024-06-07,26,Male,Tier 2,Android,Organic,Chakrika Narasimhan
U008732,2024-05-22,27,Female,Tier 3,Android,Paid Ad,Owen Krishna
U008733,2024-02-24,34,Male,Tier 2,iOS,Referral,Panini Shenoy
U008734,2024-02-08,28,Other,Tier 2,iOS,Paid Ad,Yashoda Varma
U008735,2024-06-19,53,Male,Tier 3,Android,Referral,Shaurya Murty
U008736,2024-04-10,37,Other,Tier 2,iOS,Referral,Yashodhara Ganesan
U008737,2024-05-25,34,Male,Tier 1,Android,Paid Ad,Qasim D’Alia
U008738,2024-01-01,38,Female,Tier 2,Android,Paid Ad,Gopal Pai
U008739,2024-01-14,30,Female,Tier 2,iOS,Paid Ad,Udyati Kalla
U008740,2024-04-18,21,Other,Tier 1,Android,Referral,Janya Ratti
U008741,2024-02-10,23,Other,Tier 2,Android,Social Media,Harsh Kala
U008742,2024-02-04,55,Male,Tier 3,Android,Referral,Fitan Varughese
U008743,2024-03-22,39,Other,Tier 3,iOS,Paid Ad,George Bose
U008744,2024-02-21,29,Other,Tier 2,Android,Referral,Kamala Gopal
U008745,2024-03-14,44,Other,Tier 2,Android,Social Media,Qasim Sama
U008746,2024-04-23,25,Male,Tier 1,Android,Organic,Dayita Merchant
U008747,2024-05-03,28,Female,Tier 1,Android,Paid Ad,Nidhi Tara
U008748,2024-04-04,28,Other,Tier 2,Android,Referral,Zehaan Pall
U008749,2024-05-07,26,Male,Tier 1,Android,Paid Ad,Sanaya Chaudry
U008750,2024-06-19,30,Female,Tier 2,iOS,Social Media,Edhitha Desai
U008751,2024-06-12,33,Male,Tier 1,Android,Organic,Utkarsh Mohan
U008752,2024-06-18,37,Female,Tier 1,iOS,Social Media,Zilmil Sharma
U008753,2024-05-09,29,Female,Tier 2,Android,Organic,Yashica Kumer
U008754,2024-04-05,49,Other,Tier 2,Android,Referral,Oeshi Wagle
U008755,2024-03-17,24,Other,Tier 1,Android,Referral,Harish Nazareth
U008756,2024-03-10,32,Other,Tier 2,Android,Paid Ad,Falak Khurana
U008757,2024-04-03,27,Female,Tier 3,Android,Organic,Ati Behl
U008758,2024-01-19,50,Male,Tier 3,iOS,Organic,Ishita Bhatti
U008759,2024-01-22,32,Female,Tier 2,iOS,Organic,Anmol Chada
U008760,2024-03-22,24,Female,Tier 2,Android,Referral,Vasudha Nigam
U008761,2024-03-04,42,Male,Tier 2,Android,Referral,Ekiya Bajaj
U008762,2024-05-08,22,Female,Tier 1,Android,Organic,Leela Maharaj
U008763,2024-01-23,20,Male,Tier 1,iOS,Social Media,Ubika Devan
U008764,2024-03-31,30,Female,Tier 1,Android,Paid Ad,Ekbal Handa
U008765,2024-05-08,24,Male,Tier 1,Android,Paid Ad,Wridesh Sama
U008766,2024-03-08,26,Other,Tier 3,iOS,Paid Ad,Sai Chaudhari
U008767,2024-03-18,20,Other,Tier 3,Android,Organic,Daniel Nadkarni
U008768,2024-01-25,33,Female,Tier 2,Android,Paid Ad,Udyati Mody
U008769,2024-06-12,30,Female,Tier 2,Android,Organic,Krishna Sur
U008770,2024-04-26,20,Female,Tier 1,Android,Organic,Turvi Gour
U008771,2024-05-13,34,Male,Tier 1,Android,Referral,Ekavir Nadig
U008772,2024-01-06,21,Female,Tier 2,iOS,Organic,Panini Mann
U008773,2024-02-22,47,Other,Tier 2,Android,Organic,Krishna Kadakia
U008774,2024-02-11,38,Female,Tier 2,iOS,Referral,Gopal Morar
U008775,2024-01-12,31,Other,Tier 1,Android,Organic,Ishwar Dua
U008776,2024-05-29,44,Female,Tier 1,Android,Paid Ad,Jeremiah Mani
U008777,2024-02-20,44,Other,Tier 2,iOS,Referral,Vasana Loke
U008778,2024-03-02,43,Female,Tier 1,Android,Organic,Chatura Behl
U008779,2024-03-16,30,Female,Tier 2,Android,Organic,Gaurika Joshi
U008780,2024-03-23,33,Female,Tier 1,Android,Organic,Pallavi Sengupta
U008781,2024-02-20,35,Male,Tier 2,Android,Organic,Mohini Patla
U008782,2024-02-22,26,Female,Tier 3,Android,Paid Ad,Vedhika Chada
U008783,2024-05-21,34,Male,Tier 1,iOS,Referral,Ishaan Bora
U008784,2024-03-06,33,Other,Tier 3,Android,Referral,Gunbir Narula
U008785,2024-06-07,52,Male,Tier 1,Android,Referral,Devansh Bedi
U008786,2024-02-29,18,Female,Tier 3,Android,Referral,Ijaya Pandey
U008787,2024-03-20,28,Male,Tier 1,iOS,Referral,Leela Agate
U008788,2024-04-21,27,Male,Tier 1,iOS,Referral,Kai Majumdar
U008789,2024-04-14,37,Male,Tier 2,Android,Referral,Ryan Mallick
U008790,2024-05-31,38,Other,Tier 2,Android,Paid Ad,Urmi Badami
U008791,2024-01-22,42,Other,Tier 2,iOS,Paid Ad,Darpan Chauhan
U008792,2024-04-28,34,Female,Tier 3,Android,Paid Ad,Aarna Konda
U008793,2024-01-26,34,Other,Tier 3,Android,Organic,Turvi Deol
U008794,2024-04-14,25,Male,Tier 1,Android,Paid Ad,Nirja Toor
U008795,2024-05-20,45,Male,Tier 2,Android,Referral,Raksha Nagar
U008796,2024-06-04,34,Female,Tier 1,Android,Referral,Urvashi Nair
U008797,2024-01-18,38,Other,Tier 2,Android,Referral,Dakshesh Bansal
U008798,2024-03-05,26,Female,Tier 3,Android,Organic,Pooja Raja
U008799,2024-05-28,24,Other,Tier 1,Android,Organic,Ranveer Peri
U008800,2024-01-13,33,Other,Tier 2,Android,Paid Ad,Jasmit Rout
U008801,2024-01-10,41,Other,Tier 3,Android,Paid Ad,Vanya Puri
U008802,2024-02-10,20,Female,Tier 1,Android,Paid Ad,Inaya Kibe
U008803,2024-04-13,39,Male,Tier 2,Android,Referral,Oni Sama
U008804,2024-01-31,20,Other,Tier 1,Android,Social Media,Leela Mohanty
U008805,2024-03-17,29,Other,Tier 2,iOS,Paid Ad,Isha Bath
U008806,2024-02-14,43,Female,Tier 2,iOS,Referral,Abhiram Pandit
U008807,2024-06-04,28,Male,Tier 1,iOS,Referral,Aarush Sankaran
U008808,2024-06-25,34,Female,Tier 3,Android,Organic,Amrita Ramanathan
U008809,2024-03-05,27,Female,Tier 2,Android,Paid Ad,Charles Iyengar
U008810,2024-02-11,39,Other,Tier 1,Android,Referral,Ayaan Karnik
U008811,2024-05-22,33,Male,Tier 1,iOS,Referral,Frado Mani
U008812,2024-01-03,27,Male,Tier 1,Android,Referral,Chameli Dubey
U008813,2024-06-13,31,Male,Tier 2,iOS,Organic,Chaman Deshmukh
U008814,2024-05-26,20,Other,Tier 1,Android,Referral,Harish Thaker
U008815,2024-01-20,34,Other,Tier 1,Android,Organic,Veda Kohli
U008816,2024-03-18,51,Female,Tier 2,Android,Paid Ad,Baljiwan Sidhu
U008817,2024-01-09,29,Male,Tier 1,iOS,Referral,Vasatika Kata
U008818,2024-02-24,34,Female,Tier 2,Android,Organic,Gaurang Chaudhary
U008819,2024-01-05,24,Male,Tier 2,Android,Organic,Vamakshi Pau
U008820,2024-05-02,32,Other,Tier 3,iOS,Organic,Hritik Mander
U008821,2024-02-18,21,Male,Tier 2,iOS,Social Media,Yashvi Dalal
U008822,2024-02-22,44,Other,Tier 2,Android,Organic,Harinakshi Sant
U008823,2024-01-25,19,Female,Tier 2,Android,Referral,Dhriti Chandran
U008824,2024-05-07,37,Female,Tier 1,iOS,Paid Ad,Jagrati Som
U008825,2024-01-26,47,Other,Tier 3,Android,Paid Ad,Anya Chaudry
U008826,2024-06-19,22,Female,Tier 3,Android,Social Media,Upkaar Naidu
